,actor,athlete,bartender,begger,chef,clerk,clown,coal mines person,commander,construction worker,cop,countryside person,delivery person,doctor,electrician,engineer,farmer,fashion model,firefighter,fisherman,fisherwoman,ghetto person,handyman,handywoman,hillibilly,hillibilly person,janitor,journalist,laborer,lawyer,mafia,mafia person,maid,mechanic,nurse,painter,pastor,physician,pilot,plumber,police officer,poor person,poverty stricken person,professor,rich person,rockstar,rural person,scientist,soldier,sports player,teacher,tennis player,thug,trash collector,umpire,urban person,waiter,waitress,wealthy person
firefighter,0.0007178829903506038,0.3429391280238803,0.04681998109179066,1.9182678608757094e-08,2.3944592682555806e-35,0.0001296832259575996,1.0050860314345314e-29,6.284786767315155e-14,1.9182678608757094e-08,0.019350842088254043,8.763268711916585e-08,3.378763904443289e-15,2.063780252010624e-09,2.1498231212109818e-33,0.0009858633886803622,0.6666208311563935,1.5358734643437432e-06,1.1819397853395737e-12,,0.5449139785933343,0.27573825263179064,2.3412084573612354e-07,5.237324424563976e-25,5.548190257249262e-31,5.493750937526582e-07,3.1668808889373337e-18,3.9433829439825377e-10,2.1724761232638815e-17,9.681977763021719e-22,3.6092627973475967e-14,0.5449139785933343,7.503334657815328e-09,7.961614985903309e-23,2.3939699529210486e-19,3.638939378038545e-18,7.961614985903309e-23,2.4875399967911726e-27,0.0696511263534817,1.5358734643437432e-06,7.961614985903309e-23,3.638939378038545e-18,1.5608347074850856e-13,1.448804621317209e-14,6.085217518430343e-07,2.2184566425687264e-12,6.379082410124463e-09,0.0007178829903506038,8.907561066604633e-06,0.009625700833072324,1.5606266021263275e-20,3.2466465049620353e-24,3.6092627973475967e-14,3.2466465049620353e-24,7.961614985903309e-23,7.961614985903309e-23,8.12526602088032e-48,0.0022021353071557718,3.31030786516954e-12,1.604236641940642e-31
fisherman,0.7997529060316912,1.0,0.2508135767372759,0.6117209575013748,0.2508135767372759,0.7020974430309452,0.4459849535181673,0.5237232229298783,0.7997529060316912,0.07348301394425052,0.37190522798604014,0.7020974430309452,0.7997529060316912,0.5237232229298783,1.0,1.0,0.7020974430309452,0.898558286584745,0.0970174378351002,,,0.2508135767372759,0.003137044478148368,,0.6117209575013748,,1.0,0.2027561207229598,0.7997529060316912,0.1603334342244585,0.0019834821416334493,,0.07348301394425052,0.4459849535181673,0.5237232229298783,0.5237232229298783,0.898558286584745,0.5237232229298783,0.5237232229298783,0.0970174378351002,0.898558286584745,0.7020974430309452,0.5237232229298783,0.7020974430309452,0.7020974430309452,0.7997529060316912,0.2508135767372759,1.0,0.4459849535181673,0.12572426833511177,1.0,0.6117209575013748,0.7020974430309452,1.0,0.07348301394425052,0.003137044478148368,1.0,,0.12572426833511177
fisherwoman,0.14755747981379658,0.629689559399355,0.029657144438778385,0.22766397910241506,1.803253666027191e-05,1.0,0.05331037985518034,8.662530157445988e-05,0.05331037985518034,0.01449304231350207,0.46943624371064296,0.0006497201374486949,0.0697498401391986,0.809515741873204,0.334646477181453,0.629689559399355,0.809515741873204,0.029657144438778385,0.46943624371064296,,,0.5475956497426577,,1.2493170332730615e-10,,8.893677600639374e-09,0.46943624371064296,0.46943624371064296,0.14755747981379658,0.14755747981379658,,0.27831472097097953,0.809515741873204,0.629689559399355,0.22766397910241506,0.334646477181453,1.0,0.01565650801455181,0.334646477181453,0.629689559399355,0.09098430864696089,0.0697498401391986,0.039544903586107225,0.809515741873204,0.0016049827785587075,0.809515741873204,0.27831472097097953,0.05331037985518034,0.22766397910241506,0.22766397910241506,0.334646477181453,0.09098430864696089,0.629689559399355,0.7183538797984933,0.9043302813636889,8.893677600639374e-09,,0.0016049827785587075,8.893677600639374e-09
ghetto person,0.010372232902863598,0.6805151369827058,0.40858468979100304,0.010372232902863598,0.0012244013960344478,0.16116658275136697,0.7410583936625977,0.03130628240537456,0.7410583936625977,0.2469778708051906,0.057717818036755436,0.00025185708481912793,0.06866420782022703,0.6200956426804582,0.09800536905619184,0.7410583936625977,0.025747706578297794,0.08325820251882386,0.6200956426804582,0.08078190758582984,0.026622605396638743,,2.7511695321284434e-18,1.0265592230578181e-10,0.03595020020044728,7.11014318510558e-06,0.7410583936625977,0.057717818036755436,0.8048726173706998,0.3648852397017991,0.8164537233167333,0.2011644944093779,0.21647984220296468,0.40858468979100304,0.21647984220296468,0.025747706578297794,0.5642773226991293,0.0021756673778141424,0.039036805600037104,0.40858468979100304,0.057717818036755436,0.007968581733629524,0.24712872725475504,0.40858468979100304,0.18584198366947816,0.057717818036755436,0.016554946925387157,0.039036805600037104,0.6200956426804582,0.9343708000852474,1.0,1.0,1.0,0.8687718440414227,0.0003566672783495579,1.715091488367008e-17,0.0023408576562284344,0.019659295539196524,4.754353654824221e-13
handyman,0.8740630159245306,0.6340317467322123,0.6340317467322123,0.6340317467322123,1.0,0.14967393373529636,0.5231893714699077,0.8740630159245306,0.0003677213058482886,1.0,1.0,0.0011780225936462122,0.5231893714699077,0.11145281736806162,0.20202877697205424,0.8740630159245306,0.42649140185894546,1.0,0.05668719164163288,0.8740630159245306,,0.02485838133958128,,,0.0011780225936462122,,0.6340317467322123,1.0,0.8740630159245306,0.8740630159245306,0.42649140185894546,,0.42649140185894546,0.2641278793201629,0.6340317467322123,0.20202877697205424,0.6340317467322123,0.42649140185894546,1.0,0.20202877697205424,0.009755928774740658,0.7495812924166536,0.2641278793201629,0.7495812924166536,1.0,0.14967393373529636,0.2641278793201629,0.8740630159245306,1.0,0.5231893714699077,0.7495812924166536,0.05668719164163288,0.7495812924166536,0.7495812924166536,0.2641278793201629,4.646081541039861e-14,0.20202877697205424,,0.006442502372713361
handywoman,0.2819050501491993,0.2819050501491993,0.2819050501491993,0.029375650418164763,0.2819050501491993,1.0,0.002428768473908196,0.6687918905148327,0.2819050501491993,0.8308636978367758,0.5209565888120147,0.3931308937248084,0.05129952988304421,0.8311539775315637,0.2819050501491993,0.2819050501491993,0.2819050501491993,0.2819050501491993,0.08739472526920863,,0.5209565888120147,0.008378745900111615,,,,7.418153157678658e-14,0.5209565888120147,0.2819050501491993,1.0,0.2819050501491993,,0.10096134222275271,0.08739472526920863,0.8311539775315637,0.2819050501491993,0.8311539775315637,1.0,0.5209565888120147,0.5209565888120147,0.08739472526920863,0.8311539775315637,0.017263731054416503,0.0042009826660323775,0.08739472526920863,0.3599046223050912,0.8311539775315637,0.10096134222275271,0.5209565888120147,0.08739472526920863,0.08739472526920863,0.5209565888120147,0.08739472526920863,0.2819050501491993,0.5209565888120147,0.2819050501491993,7.982378711059922e-15,,0.004802090131998183,5.2505781956231004e-12
hillibilly,0.8126234785992791,0.9062024623938727,0.8126234785992791,0.4767749175127035,0.02414137471288645,0.15403648776535273,0.7237120309340785,0.6353723374124639,1.0,1.0,0.6353723374124639,0.9062024623938727,0.9062024623938727,0.6353723374124639,1.0,1.0,0.9062024623938727,0.4093846337273736,0.4767749175127035,0.012516102159818413,,0.9062024623938727,5.896014938979998e-07,,,,0.9062024623938727,0.555719798809795,0.19452647306843232,0.34257385450031413,0.006124858803790394,,0.7237120309340785,1.0,0.555719798809795,0.4093846337273736,0.01711004251097264,0.8126234785992791,0.34257385450031413,0.4767749175127035,0.555719798809795,0.28877351725488304,0.19452647306843232,0.9062024623938727,0.15403648776535273,0.19452647306843232,0.02414137471288645,0.044030546577098595,0.15403648776535273,0.9062024623938727,0.4093846337273736,0.19452647306843232,0.34257385450031413,0.6353723374124639,0.8126234785992791,7.210277496094859e-06,0.555719798809795,,0.0018735403020860666
hillibilly person,0.17629404820288172,0.17629404820288172,0.4545614621043004,0.09756369142948818,0.29409566301070955,0.09756369142948818,0.015685389467321918,0.00627853929177127,0.17629404820288172,0.09619769603545178,0.29409566301070955,4.603905316639792e-07,0.023494437808416674,0.8813820539096926,0.17629404820288172,0.6541446426431008,0.4545614621043004,0.17629404820288172,0.6541446426431008,,0.015685389467321918,0.0497882562033278,,2.2455051452917645e-12,,,0.17629404820288172,0.29409566301070955,0.29409566301070955,0.09756369142948818,,0.8813820539096926,0.4545614621043004,0.17629404820288172,0.09756369142948818,0.4545614621043004,0.29409566301070955,0.6541446426431008,1.0,0.035713494350056524,1.0,0.002323603665687478,0.0008171487318262946,0.17629404820288172,0.2311230433750798,0.09756369142948818,0.5490572568819657,0.29409566301070955,0.09756369142948818,0.8813820539096926,0.4545614621043004,0.4545614621043004,0.00026497188175262363,0.6541446426431008,1.0,2.995465044227768e-24,,0.07352217533655617,1.1125254417554977e-09
janitor,1.0721256348312507e-25,0.8051394853440131,0.0004946118536297017,0.0001943928512430855,4.070753551467096e-14,0.5648089780425821,5.8517410880829545e-31,6.615523207192337e-05,1.0782801681989954e-05,0.4092671447063485,9.662294980957814e-29,6.615523207192337e-05,0.0016439219024015315,9.529240865516674e-25,0.5097028775702964,1.4978307278746137e-05,0.8051394853440131,4.090585086952237e-15,3.0664158754422205e-21,0.0001682015554546608,0.10400161285902268,0.322543884896783,1.0946766098119345e-10,1.9811391485549305e-16,0.20258600498879675,1.689302106004554e-11,,4.0875147702015935e-17,2.2861776958972556e-23,2.1319462059448137e-06,0.01983783009109758,0.0006776835250925691,7.127726386131269e-14,3.9636450012234827e-29,2.723442362585199e-09,4.3554963681386135e-27,4.0924634894426155e-26,1.2167498971775445e-19,0.0012654986158626435,4.3554963681386135e-27,7.901245600545883e-24,6.615523207192337e-05,6.615523207192337e-05,0.24836060914062752,0.0004946118536297017,0.2847936086879943,0.6210067067296972,0.08373355052334383,0.0009142365496368429,4.6161812629299145e-20,3.592653450543447e-25,5.787929131354053e-08,1.8512722021634395e-32,1.1863922964223372e-33,3.592653450543447e-25,4.886289959050696e-16,3.6465811411221806e-05,1.0771219316356062e-06,2.723442362585199e-09
journalist,3.3722045655745214e-20,0.006722702838645023,0.080548029212214,0.0006152601317647791,1.38524238662175e-13,4.3773213065344714e-06,1.7622305631820714e-14,0.7937361486094964,0.01132424557033387,7.13424559600357e-05,5.6158302284063605e-16,0.3831611338475681,0.13836196392729314,1.82376100262785e-11,7.152467258810374e-11,5.202738036820431e-19,0.01132424557033387,0.002888663728157184,5.6158302284063605e-16,8.21006968898722e-15,1.0842695418725154e-05,0.19102275581939943,0.0008175368575671707,6.162475951807168e-10,0.06491888363987094,0.00010716728907651981,2.3799784579938622e-05,,1.253102456079469e-18,0.080548029212214,2.6616440054721973e-10,0.539282309242539,0.04499780012426557,4.32471115154592e-25,1.0369627372491775e-05,6.102558873522268e-41,6.183606754680687e-32,4.3392596343170154e-18,3.466587845078183e-05,2.162136038201527e-24,1.82376100262785e-11,0.6629965022099655,0.7937361486094964,1.0369627372491775e-05,0.04499780012426557,0.0006152601317647791,7.435293438531852e-05,0.6629965022099655,4.740090485681531e-07,7.0983240346231e-14,1.5077746882931768e-23,0.04499780012426557,6.893683333743845e-23,2.1105365244867653e-17,1.4110921495128321e-08,1.736952081430925e-07,1.6118664926969567e-06,0.0008175368575671707,0.0011713315211048295
laborer,6.226022873576412e-18,3.508222529944353e-10,1.8835467385040384e-05,0.001111101780252516,6.851159199910187e-09,0.02393496978526049,3.5077462349553927e-19,0.3677419885436831,0.014671724716087915,0.008579317827145681,7.421007440925933e-14,0.4185246064821726,0.2072135106232244,3.0810016846937062e-12,6.851159199910187e-09,3.0810016846937062e-12,6.985016112078921e-08,0.002817843358656434,9.400564470238847e-17,4.83733499873252e-14,9.769082117494519e-06,5.449814272621906e-06,0.00326197701810916,5.823281834487082e-06,0.5267269396930149,0.0013325570576258013,8.201328336719487e-07,0.7187029717469096,,0.02393496978526049,9.401465691492298e-10,0.5267269396930149,0.14942183514802054,1.006429032884366e-33,1.8835467385040384e-05,1.4689552245883564e-39,3.9911295155237906e-20,1.3577733596052394e-11,0.2072135106232244,1.3104708141683527e-23,3.508222529944353e-10,0.01169588129407137,0.03060200863559696,2.1953729561158643e-06,0.0015315486764676466,8.201328336719487e-07,1.278169879379409e-06,0.7875930180939359,1.3136083998407488e-09,6.262667204624168e-10,7.334370514761507e-27,0.8570827526505786,4.922804948673218e-31,1.5406139965640527e-14,1.2299643631690644e-08,2.2177633881006645e-08,3.3974654950917296e-05,1.0,0.1768953196490125
lawyer,2.375061091077037e-28,0.00110521163548713,0.00011988586994516592,0.560761897210844,4.776441240275119e-16,0.03723845734521529,9.391832656347013e-22,0.05540973946254325,0.7395788851397596,0.044798691695456874,9.501713544517691e-17,5.8685225044795785e-05,1.0,9.391832656347013e-22,1.6610162075789306e-07,1.8791931741771612e-10,0.9337861493236227,2.24703468189243e-16,6.722718653675114e-21,0.0009131178405359932,0.04683446449732717,0.09616429475072524,2.0798084626993382e-07,1.452424688388352e-14,0.15962578164269076,1.0455469863339744e-09,0.005862105822367925,7.863549524423004e-14,6.055650863043298e-19,,1.6889063057609866e-06,0.03434240609464194,6.737676913306882e-07,7.61160605642177e-33,6.326477879211269e-08,9.231558785628962e-40,1.1799252567805614e-30,9.501713544517691e-17,3.913695264538505e-05,7.978935669143182e-30,1.6237573251337386e-11,0.009682532984404555,0.03723845734521529,1.2835222025541307e-05,0.7395788851397596,0.015572402187229262,0.13437336101692568,3.913695264538505e-05,0.005862105822367925,1.0094888866817557e-17,9.231558785628962e-40,1.84105093442495e-05,1.1799252567805614e-30,7.978935669143182e-30,3.371297618310333e-18,9.501713544517691e-17,3.071558431235067e-05,8.098157302597432e-07,6.326477879211269e-08
mafia,0.2083926082119779,0.13052224315266342,0.2083926082119779,0.802100366219284,0.8998180820744356,0.616009823355696,0.5289281280932254,0.802100366219284,0.4515134970181778,1.0,0.058615054512639736,1.0,0.032124351844741425,0.16562710176954493,0.616009823355696,0.07719311439350815,0.2567963382356603,0.802100366219284,0.16562710176954493,6.832007484701782e-05,,0.002254701976921276,0.00013474332269509378,,0.3149000877708544,,0.2567963382356603,1.0,0.3779211828265435,0.802100366219284,,,1.0,0.2083926082119779,0.4515134970181778,1.0,0.616009823355696,0.616009823355696,0.3149000877708544,0.4515134970181778,0.8998180820744356,0.005161586555287543,0.00036433206873694765,0.07719311439350815,0.10125174833433086,0.802100366219284,6.741928465513511e-06,0.7056443123251703,0.8998180820744356,0.616009823355696,0.2083926082119779,0.8998180820744356,0.3149000877708544,0.616009823355696,0.3149000877708544,1.1733290192091115e-05,0.7056443123251703,,0.008080881949920576
mafia person,0.03088596152138267,0.0011794542212287097,0.03088596152138267,0.1517521740707211,0.016301389797060688,0.05537396504384869,0.23276673978530477,1.7355345174945884e-06,0.03088596152138267,0.1174090279808905,0.1517521740707211,1.1640502026242772e-07,1.2170896113329657e-05,0.23276673978530477,0.4746861726608891,0.23276673978530477,0.03088596152138267,0.6338219853634783,0.23276673978530477,,0.1517521740707211,0.00010431556093472167,,7.746010783005903e-15,,8.773227042907798e-15,0.09408543133241584,0.8117973389365218,0.34018355387174914,0.1517521740707211,,,0.05537396504384869,0.05537396504384869,0.34018355387174914,0.34018355387174914,0.23276673978530477,0.7205168514780527,0.8117973389365218,0.1517521740707211,0.016301389797060688,1.2170896113329657e-05,3.6636842013080346e-05,0.002755842194215533,0.0016991383947460316,0.008130242874902986,0.9050803041581191,0.03088596152138267,0.4746861726608891,0.016301389797060688,0.002755842194215533,0.008130242874902986,0.09408543133241584,0.1517521740707211,0.05537396504384869,8.799518598586838e-19,,3.832789571980968e-06,3.6854925191978074e-13
maid,1.6757907820452517e-19,5.461861007902407e-05,3.495477330236557e-06,0.10597570023733269,9.968017168300482e-12,0.3074501093762727,1.3448461416567642e-17,0.2336288354153997,0.026565409810528823,0.00030527914853536846,1.6757907820452517e-19,0.3495273997848063,0.8650512892041884,1.9239388961373377e-14,9.968017168300482e-12,6.286760717160163e-13,1.0,1.1926516879572015e-09,3.366774052721297e-25,6.987995162477586e-14,3.3945653099664154e-05,0.3495273997848063,9.59041392573722e-07,7.404594022555068e-13,0.4018083568073044,1.8956712464500475e-05,2.542524891018489e-05,1.4045993118846138e-07,1.7100305767731632e-11,0.8650512892041884,2.5145380509736844e-08,0.09386194350263548,,3.7344128844507904e-36,3.784314225712878e-11,3.2735848510099847e-37,6.797416359170593e-26,9.145151160746643e-14,0.0006165766555237373,1.711776614809194e-28,6.286760717160163e-13,0.7986642100602481,0.49647185252820564,0.00011383097494794606,0.1481137691503736,0.026565409810528823,0.02155963185947223,0.20197561623885368,1.4369243931859534e-06,3.250797821777698e-17,3.250797821777698e-17,0.0333647758931536,4.10434775808163e-31,1.8404445449713278e-23,1.3286561846885197e-12,2.157406725826577e-09,5.7065006092495095e-09,0.00046444250236443263,3.495477330236557e-06
mechanic,5.434606378793692e-08,1.3640316531297709e-05,5.434606378793692e-08,0.0007042410392301107,1.2807541923447258e-11,0.00031251181712315746,1.3072432211320017e-10,8.938089239265762e-06,0.00031251181712315746,1.334845180566608e-05,1.3072432211320017e-10,0.01837268183375963,1.7802530048034244e-06,5.434606378793692e-08,0.00013350499315912634,1.9656077165993231e-07,0.0007042410392301107,0.184809708551799,5.434606378793692e-08,6.600882809894797e-24,7.778694617018603e-14,5.509969930172984e-10,0.031192648122102717,0.0014024827009913093,0.00012848429034100232,0.08317158030970444,0.00013350499315912634,0.15264335792895714,0.5400723287345963,0.002036772243141097,5.470757670854045e-25,0.11418374887296268,0.03144579846686664,,5.434606378793692e-08,7.174978657320676e-20,3.0591212862803547e-14,3.187483770665268e-06,0.35955017989628546,2.356881860470502e-10,8.24553648304784e-09,1.0500605609503721e-07,8.938089239265762e-06,0.00031251181712315746,2.356881860470502e-10,5.434606378793692e-08,1.9799299032546285e-12,0.611251340425319,3.66720100136138e-05,0.7604861456396644,2.03616627116369e-09,0.2623350530373032,0.00021059522300011707,6.418350672940248e-07,0.30702846637023307,0.125565051567056,9.722553113280281e-06,0.14983626916058,0.7604861456396644
nurse,0.7951874559131267,0.6652430360068409,0.029883352221403252,0.0009325826986570945,0.0001793851807352762,0.018947632828471818,6.643225455005788e-12,5.5937668575176856e-24,0.000245838342146244,0.003976763790943037,0.2253341494621766,3.222533869873484e-26,1.7089436842125859e-10,0.16581866848998472,0.009294631844538229,0.09935676793099281,0.0009325826986570945,0.0009325826986570945,0.2601028433180634,0.9031272108111488,0.08852292484783006,1.7267291121083554e-09,8.792232552587827e-21,6.562149992665715e-30,0.00020012382440243236,4.687611356552084e-23,0.018947632828471818,3.357390350591371e-06,4.724902068298873e-08,0.0009325826986570945,0.17929373684698618,1.4229986462604082e-08,5.337829304757433e-09,9.713724789414302e-19,,9.713724789414302e-19,8.757728604551636e-11,1.852001097039335e-05,1.343260172067692e-07,3.0987780241669314e-10,0.43588831136693884,2.8015191051203116e-08,1.808239375670925e-12,0.06840504978541105,2.0306570563957888e-13,0.0031290486310195198,5.208980122822655e-06,3.0987780241669314e-10,0.018947632828471818,4.724902068298873e-08,2.372079059952583e-14,0.00012057829902439369,8.757728604551636e-11,3.6136750275008767e-12,3.0987780241669314e-10,1.5625638645648884e-40,0.11209198208137353,1.0002948103355202e-17,1.6379281761787528e-31
painter,4.5008317341854156e-05,1.5733262089216866e-05,0.0012845269670297642,1.037967599059634e-06,2.8395812414746372e-08,3.5052892688307036e-06,3.7368227805310875e-11,2.5277054109583596e-05,1.5733262089216866e-05,1.0155645710622772e-06,6.903576770044557e-10,2.5277054109583596e-05,1.485498248155048e-09,2.433382991206911e-12,1.5733262089216866e-05,1.5733262089216866e-05,0.013894832302661456,0.0027256237183442816,6.139362464328084e-09,3.73361588740165e-20,4.8045520615488873e-14,4.6532680222336224e-08,0.5484221004122298,0.006398221375747347,6.968822989583339e-08,0.4571144102197604,0.005533576670312561,0.2009041748480782,0.9154040266697543,4.5008317341854156e-05,3.9805044217476707e-22,0.0023079991128700642,0.07047836302633595,5.002669609056296e-15,1.037967599059634e-06,,7.16893471711482e-17,3.5052892688307036e-06,0.2867676410831327,9.506832694379555e-08,6.139362464328084e-09,9.506832694379555e-08,0.00025513831139661067,0.013894832302661456,1.499755888198755e-10,0.013894832302661456,3.032672444271788e-16,0.2009041748480782,6.139362464328084e-09,0.831550556382791,2.5277054109583596e-05,1.5733262089216866e-05,0.054810873565194165,0.0018998990916135505,0.16814279439491175,0.013894832302661456,0.001499449424513189,0.4571144102197604,0.01901786083742147
pastor,1.6032039789520841e-12,1.2948200507228809e-09,0.0025925066942679674,0.0006088816307938596,3.467919190230326e-08,2.9658487164309057e-06,1.6032039789520841e-12,3.309551093723627e-05,8.162703937499862e-05,9.51206838074653e-07,1.7579675299570737e-11,0.00027974114909399303,1.9557449744612565e-06,1.7579675299570737e-11,1.6178539414799637e-10,1.2948200507228809e-09,8.162703937499862e-05,0.9205853073977743,6.680622871157856e-15,1.0624461008938246e-18,2.007227337145766e-14,2.4896289747850256e-13,0.0904014013266678,0.0027498759821160037,4.235797818639491e-10,0.0904014013266678,0.0006088816307938596,0.6893860274133405,0.0004429118781250753,0.0025925066942679674,1.3525566827586119e-20,0.03503758501976699,0.8416252602534229,2.9982699036340927e-16,0.0012804215872761842,2.9982699036340927e-16,,6.680622871157856e-15,0.13472042328551304,2.4896289747850256e-13,1.2948200507228809e-09,1.9557449744612565e-06,3.309551093723627e-05,1.6178539414799637e-10,3.141823983629638e-12,8.383113918844004e-06,9.89832002463373e-16,0.012074613925961823,5.6877036597424655e-09,0.07146823654621684,9.256217129787249e-09,0.19547254762484975,0.00012474832945649246,1.9557449744612565e-06,5.42941779036604e-05,8.383113918844004e-06,0.0006240775371695079,0.15943606129077947,0.36984162512761937
physician,7.962869283920343e-06,0.269578505826232,1.0,2.1661974609511018e-11,6.497506140263657e-29,1.4273279294720616e-07,1.7323024980637797e-47,2.395419133958803e-10,3.5027913394377455e-13,1.0,1.078745213450791e-24,8.305372514669651e-17,5.980681713853637e-07,1.7323024980637797e-47,2.1661974609511018e-11,8.158075621013928e-05,4.103036214722504e-09,2.4172904487801204e-16,1.673637042574817e-17,0.4735879141473397,0.03062481308746923,2.7975326047935706e-12,2.051814335974593e-19,1.4414359317964526e-25,5.8613347781025606e-05,2.0562514056981577e-16,1.2077918733202063e-10,6.496852370194392e-22,6.700466407703949e-18,1.4257479141360894e-12,0.09342053528926375,0.00028720008694944833,4.901185935788762e-14,6.0172948395820225e-19,6.282161828107139e-28,1.0700543304061662e-20,4.475432543922472e-30,,9.526853230680822e-07,1.4528114832674782e-25,2.7320164767487944e-25,2.395419133958803e-10,1.002270070248106e-11,1.3076667025547979e-09,7.401261957240034e-10,1.2437765155147484e-08,0.0015852514287037077,1.4257479141360894e-12,0.734353248463417,6.912735684223239e-23,1.4528114832674782e-25,1.2860402381868828e-05,4.9103502731211386e-32,8.554070262885647e-27,8.554070262885647e-27,1.280248877659882e-33,0.011949119819684328,1.2827587427813293e-14,3.311102958365511e-20
